tick,n_exec,n_flight,n_events,front_depth,n_truncated
2050,9,235,72888,694,44
2051,5,240,72893,694,0
2052,10,250,72903,694,0
2053,9,220,72912,695,39
2054,5,225,72917,695,0
2055,4,229,72921,695,0
2056,13,216,72934,696,26
2057,7,223,72941,696,0
2058,10,195,72951,697,38
2059,9,169,72960,698,35
2060,5,174,72965,698,0
2061,4,178,72969,698,0
2062,7,155,72976,699,30
2063,12,167,72988,699,0
2064,9,148,72997,700,28
2065,4,120,73001,701,32
2066,4,124,73005,701,0
2067,7,131,73012,701,0
2068,6,137,73018,701,0
2069,1,138,73019,701,0
2070,6,144,73025,701,0
2071,5,149,73030,701,0
2072,6,130,73036,702,25
2073,3,133,73039,702,0
2074,4,137,73043,702,0
2075,3,140,73046,702,0
2076,3,143,73049,702,0
2077,3,134,73052,703,12
2078,5,126,73057,704,13
2079,1,127,73058,704,0
2080,8,135,73066,704,0
2081,5,129,73071,705,11
2082,6,135,73077,705,0
2083,5,140,73082,705,0
2084,5,145,73087,705,0
2085,8,143,73095,706,10
2086,13,156,73108,706,0
2087,2,158,73110,706,0
2088,5,156,73115,707,7
2089,5,161,73120,707,0
2090,7,168,73127,707,0
2091,6,165,73133,708,9
2092,3,168,73136,708,0
2093,7,175,73143,708,0
2094,9,184,73152,708,0
2095,7,191,73159,708,0
2096,4,195,73163,708,0
2097,8,198,73171,709,5
2098,8,206,73179,709,0
2099,10,203,73189,710,13
2100,9,212,73198,710,0
2101,6,218,73204,710,0
2102,13,219,73217,711,12
2103,9,206,73226,712,22
2104,10,197,73236,713,19
2105,6,203,73242,713,0
2106,3,206,73245,713,0
2107,12,201,73257,714,17
2108,10,211,73267,714,0
2109,7,218,73274,714,0
2110,13,211,73287,715,20
2111,6,217,73293,715,0
2112,7,224,73300,715,0
2113,10,218,73310,716,16
2114,10,228,73320,716,0
2115,5,233,73325,716,0
2116,8,221,73333,717,20
2117,8,229,73341,717,0
2118,4,233,73345,717,0
2119,6,239,73351,717,0
2120,10,228,73361,718,21
2121,7,235,73368,718,0
2122,6,241,73374,718,0
2123,12,224,73386,719,29
2124,11,235,73397,719,0
2125,3,238,73400,719,0
2126,11,249,73411,719,0
2127,2,251,73413,719,0
2128,14,250,73427,720,15
2129,11,261,73438,720,0
2130,15,276,73453,720,0
2131,17,277,73470,721,16
2132,15,292,73485,721,0
2133,13,291,73498,722,14
2134,16,307,73514,722,0
2135,9,316,73523,722,0
2136,16,308,73539,723,24
2137,10,318,73549,723,0
2138,15,318,73564,724,15
2139,19,314,73583,725,23
2140,14,308,73597,726,20
2141,16,324,73613,726,0
2142,12,336,73625,726,0
2143,13,349,73638,726,0
2144,16,338,73654,727,27
2145,10,348,73664,727,0
2146,21,369,73685,727,0
2147,16,385,73701,727,0
2148,20,378,73721,728,27
2149,18,396,73739,728,0
2150,17,413,73756,728,0
2151,18,412,73774,729,19
2152,16,428,73790,729,0
2153,18,446,73808,729,0
2154,25,471,73833,729,0
2155,36,507,73869,729,0
2156,29,517,73898,730,19
2157,18,503,73916,731,32
2158,27,530,73943,731,0
2159,33,526,73976,732,37
2160,35,529,74011,733,32
2161,24,553,74035,733,0
2162,26,579,74061,733,0
2163,34,613,74095,733,0
2164,36,623,74131,734,26
2165,39,662,74170,734,0
2166,43,672,74213,735,33
2167,36,708,74249,735,0
2168,45,699,74294,736,54
2169,36,669,74330,737,66
2170,44,713,74374,737,0
2171,26,739,74400,737,0
2172,24,763,74424,737,0
2173,33,737,74457,738,59
2174,42,779,74499,738,0
2175,38,744,74537,739,73
2176,34,710,74571,740,68
2177,29,649,74600,741,90
2178,19,668,74619,741,0
2179,35,703,74654,741,0
2180,38,645,74692,742,96
2181,20,665,74712,742,0
2182,26,591,74738,743,100
2183,27,618,74765,743,0
2184,20,638,74785,743,0
2185,22,573,74807,744,87
2186,29,602,74836,744,0
2187,32,561,74868,745,73
2188,25,586,74893,745,0
2189,24,610,74917,745,0
2190,16,560,74933,746,66
2191,21,486,74954,747,95
2192,18,504,74972,747,0
2193,18,522,74990,747,0
2194,18,463,75008,748,77
2195,15,478,75023,748,0
2196,14,415,75037,749,77
2197,15,430,75052,749,0
2198,8,438,75060,749,0
2199,10,448,75070,749,0
2200,10,458,75080,749,0
2201,10,468,75090,749,0
2202,21,489,75111,749,0
2203,21,510,75132,749,0
2204,23,533,75155,749,0
2205,18,551,75173,749,0
2206,19,517,75192,750,53
2207,17,534,75209,750,0
2208,22,521,75231,751,35
2209,17,467,75248,752,71
2210,20,487,75268,752,0
2211,18,457,75286,753,48
2212,20,477,75306,753,0
2213,18,495,75324,753,0
2214,21,516,75345,753,0
2215,16,532,75361,753,0
2216,13,545,75374,753,0
2217,23,528,75397,754,40
2218,19,547,75416,754,0
2219,23,570,75439,754,0
2220,28,551,75467,755,47
2221,21,519,75488,756,53
2222,28,547,75516,756,0
2223,22,569,75538,756,0
2224,28,597,75566,756,0
2225,22,619,75588,756,0
2226,30,598,75618,757,51
2227,28,626,75646,757,0
2228,28,654,75674,757,0
2229,33,687,75707,757,0
2230,35,682,75742,758,40
2231,40,674,75782,759,48
2232,42,716,75824,759,0
2233,45,761,75869,759,0
2234,45,806,75914,759,0
2235,36,790,75950,760,52
2236,47,779,75997,761,58
2237,46,825,76043,761,0
2238,48,827,76091,762,46
2239,41,868,76132,762,0
2240,49,843,76181,763,74
2241,48,891,76229,763,0
2242,55,890,76284,764,56
2243,51,941,76335,764,0
2244,51,890,76386,765,102
2245,46,849,76432,766,87
2246,35,884,76467,766,0
2247,56,940,76523,766,0
2248,53,993,76576,766,0
2249,53,1046,76629,766,0
2250,47,1093,76676,766,0
2251,57,1077,76733,767,73
2252,50,1051,76783,768,76
2253,47,1098,76830,768,0
2254,52,1150,76882,768,0
2255,61,1105,76943,769,106
2256,53,1041,76996,770,117
2257,52,1093,77048,770,0
2258,54,1022,77102,771,125
2259,46,927,77148,772,141
2260,39,966,77187,772,0
2261,42,1008,77229,772,0
2262,39,914,77268,773,133
2263,34,948,77302,773,0
2264,26,974,77328,773,0
2265,33,1007,77361,773,0
2266,42,921,77403,774,128
2267,32,953,77435,774,0
2268,33,986,77468,774,0
2269,29,1015,77497,774,0
2270,49,972,77546,775,92
2271,38,1010,77584,775,0
2272,39,933,77623,776,116
2273,36,969,77659,776,0
2274,32,1001,77691,776,0
2275,41,918,77732,777,124
2276,38,840,77770,778,116
2277,30,708,77800,779,162
2278,31,739,77831,779,0
2279,23,762,77854,779,0
2280,29,791,77883,779,0
2281,34,825,77917,779,0
2282,32,857,77949,779,0
2283,42,789,77991,780,110
2284,26,815,78017,780,0
2285,28,744,78045,781,99
2286,29,773,78074,781,0
2287,32,703,78106,782,102
2288,26,729,78132,782,0
2289,29,758,78161,782,0
2290,34,792,78195,782,0
2291,37,829,78232,782,0
2292,23,852,78255,782,0
2293,33,790,78288,783,95
2294,29,819,78317,783,0
2295,33,767,78350,784,85
2296,31,798,78381,784,0
2297,33,729,78414,785,102
2298,28,757,78442,785,0
2299,31,788,78473,785,0
2300,38,737,78511,786,89
2301,31,768,78542,786,0
2302,35,803,78577,786,0
2303,28,831,78605,786,0
2304,33,776,78638,787,88
2305,41,817,78679,787,0
2306,31,766,78710,788,82
2307,36,718,78746,789,84
2308,32,750,78778,789,0
2309,31,781,78809,789,0
2310,33,736,78842,790,78
2311,23,759,78865,790,0
2312,33,693,78898,791,99
2313,32,725,78930,791,0
2314,30,676,78960,792,79
2315,31,707,78991,792,0
2316,34,670,79025,793,71
2317,32,702,79057,793,0
2318,32,734,79089,793,0
2319,30,673,79119,794,91
2320,21,694,79140,794,0
2321,32,642,79172,795,84
2322,19,661,79191,795,0
2323,31,606,79222,796,86
2324,24,630,79246,796,0
2325,23,653,79269,796,0
2326,19,584,79288,797,88
2327,18,507,79306,798,95
2328,16,523,79322,798,0
2329,22,545,79344,798,0
2330,16,561,79360,798,0
2331,22,496,79382,799,87
2332,26,522,79408,799,0
2333,15,537,79423,799,0
2334,13,550,79436,799,0
2335,16,566,79452,799,0
2336,26,539,79478,800,53
2337,21,560,79499,800,0
2338,26,520,79525,801,66
2339,20,540,79545,801,0
2340,25,503,79570,802,62
2341,15,518,79585,802,0
2342,15,533,79600,802,0
2343,24,488,79624,803,69
2344,22,510,79646,803,0
2345,22,532,79668,803,0
2346,20,552,79688,803,0
2347,21,517,79709,804,56
2348,16,533,79725,804,0
2349,20,553,79745,804,0
2350,27,520,79772,805,60
2351,18,479,79790,806,59
2352,20,499,79810,806,0
2353,20,519,79830,806,0
2354,19,484,79849,807,54
2355,21,505,79870,807,0
2356,17,469,79887,808,53
2357,19,428,79906,809,60
2358,18,373,79924,810,73
2359,15,388,79939,810,0
2360,19,407,79958,810,0
2361,18,425,79976,810,0
2362,12,437,79988,810,0
2363,16,407,80004,811,46
2364,20,376,80024,812,51
2365,11,387,80035,812,0
2366,18,405,80053,812,0
2367,19,424,80072,812,0
2368,16,397,80088,813,43
2369,15,412,80103,813,0
2370,19,388,80122,814,43
2371,15,403,80137,814,0
2372,13,416,80150,814,0
2373,10,426,80160,814,0
2374,19,403,80179,815,42
2375,17,420,80196,815,0
2376,20,440,80216,815,0
2377,14,454,80230,815,0
2378,15,469,80245,815,0
2379,20,458,80265,816,31
2380,20,478,80285,816,0
2381,17,495,80302,816,0
2382,25,489,80327,817,31
2383,16,470,80343,818,35
2384,20,490,80363,818,0
2385,18,508,80381,818,0
2386,20,528,80401,818,0
2387,21,549,80422,818,0
2388,30,526,80452,819,53
2389,19,498,80471,820,47
2390,23,450,80494,821,71
2391,18,409,80512,822,59
2392,6,415,80518,822,0
2393,13,428,80531,822,0
2394,18,446,80549,822,0
2395,21,408,80570,823,59
2396,14,422,80584,823,0
2397,18,440,80602,823,0
2398,22,462,80624,823,0
2399,20,482,80644,823,0
2400,24,451,80668,824,55
2401,15,466,80683,824,0
2402,20,486,80703,824,0
2403,25,511,80728,824,0
2404,27,502,80755,825,36
2405,23,525,80778,825,0
2406,24,549,80802,825,0
2407,31,546,80833,826,34
2408,27,573,80860,826,0
2409,30,564,80890,827,39
2410,23,550,80913,828,37
2411,29,579,80942,828,0
2412,24,565,80966,829,38
2413,25,590,80991,829,0
2414,29,563,81020,830,56
2415,29,592,81049,830,0
2416,30,558,81079,831,64
2417,28,586,81107,831,0
2418,32,618,81139,831,0
2419,31,586,81170,832,63
2420,23,609,81193,832,0
2421,21,630,81214,832,0
2422,30,605,81244,833,55
2423,34,558,81278,834,81
2424,17,575,81295,834,0
2425,25,600,81320,834,0
2426,32,557,81352,835,75
2427,22,498,81374,836,81
2428,24,522,81398,836,0
2429,21,543,81419,836,0
2430,23,566,81442,836,0
2431,24,522,81466,837,68
2432,15,455,81481,838,82
2433,21,408,81502,839,68
2434,15,423,81517,839,0
2435,15,438,81532,839,0
2436,15,453,81547,839,0
2437,17,402,81564,840,68
2438,13,415,81577,840,0
2439,12,359,81589,841,68
2440,15,312,81604,842,62
2441,13,241,81617,843,84
2442,8,249,81625,843,0
2443,2,251,81627,843,0
2444,8,259,81635,843,0
2445,2,261,81637,843,0
2446,8,269,81645,843,0
2447,7,276,81652,843,0
2448,7,225,81659,844,58
2449,6,188,81665,845,43
2450,3,162,81668,846,29
2451,2,164,81670,846,0
2452,3,167,81673,846,0
2453,1,168,81674,846,0
2454,2,170,81676,846,0
2455,2,172,81678,846,0
2456,1,173,81679,846,0
2457,6,179,81685,846,0
2458,7,147,81692,847,39
2459,3,150,81695,847,0
2460,3,153,81698,847,0
2461,5,158,81703,847,0
2462,4,162,81707,847,0
2463,4,166,81711,847,0
2464,5,171,81716,847,0
2465,8,179,81724,847,0
2466,4,183,81728,847,0
2467,2,162,81730,848,23
2468,7,169,81737,848,0
2469,4,173,81741,848,0
2470,4,162,81745,849,15
2471,7,169,81752,849,0
2472,4,153,81756,850,20
2473,3,156,81759,850,0
2474,6,162,81765,850,0
2475,9,171,81774,850,0
2476,5,154,81779,851,22
2477,6,160,81785,851,0
2478,4,164,81789,851,0
2479,4,168,81793,851,0
2480,3,171,81796,851,0
2481,3,174,81799,851,0
2482,6,159,81805,852,21
2483,6,165,81811,852,0
2484,7,172,81818,852,0
2485,8,180,81826,852,0
2486,4,184,81830,852,0
2487,8,180,81838,853,12
2488,9,189,81847,853,0
2489,4,193,81851,853,0
2490,8,201,81859,853,0
2491,8,198,81867,854,11
2492,5,203,81872,854,0
2493,7,210,81879,854,0
2494,9,219,81888,854,0
2495,11,230,81899,854,0
2496,11,233,81910,855,8
2497,8,241,81918,855,0
2498,6,247,81924,855,0
2499,11,258,81935,855,0
2500,8,266,81943,855,0
